-7.857123300000000699e-01,-9.568575900000000800e+00,2.321830800000000139e-01
-7.958853000000001288e-01,-9.558402930000001518e+00,2.698829100000000314e-01
-7.964837100000000669e-01,-9.547033140000001694e+00,2.136323700000000159e-01
-8.204201100000000357e-01,-9.551820420000000311e+00,2.220101100000000383e-01
-6.911635500000000709e-01,-9.564387030000000678e+00,2.435528700000000324e-01
-7.958853000000001288e-01,-9.550623600000001545e+00,2.124355500000000285e-01
-8.084519100000000513e-01,-9.553017240000000854e+00,2.184196500000000207e-01
-7.683584400000000869e-01,-9.560796570000000827e+00,2.100419100000000261e-01
-8.593167600000001238e-01,-9.541049040000000758e+00,2.417576400000000236e-01
-6.420939300000000349e-01,-9.556607700000000705e+00,2.363719500000000251e-01
-8.018694000000000655e-01,-9.555410880000001939e+00,2.423560500000000173e-01
-8.078535000000001132e-01,-9.549426780000001003e+00,2.411592300000000300e-01
-6.606446400000001162e-01,-9.570969540000001885e+00,2.387655900000000275e-01
-8.066566800000001258e-01,-9.556009290000000433e+00,2.273958000000000368e-01
-8.234121600000000596e-01,-9.545836320000001152e+00,2.513322000000000056e-01
-7.851139200000001317e-01,-9.563788620000000407e+00,2.232069300000000256e-01
-8.174280600000001229e-01,-9.556607700000000705e+00,2.208132900000000232e-01
-7.940900700000000922e-01,-9.559001340000001790e+00,2.351751300000000378e-01
-8.096487300000000387e-01,-9.545237910000000880e+00,2.321830800000000139e-01
-8.066566800000001258e-01,-9.553017240000000854e+00,2.357735400000000314e-01
-7.749409500000000728e-01,-9.560198160000000556e+00,2.309862600000000266e-01
-7.881059700000000445e-01,-9.563190210000001912e+00,2.256005700000000280e-01
-8.222153400000000723e-01,-9.553615650000001125e+00,2.184196500000000207e-01
-7.958853000000001288e-01,-9.569174310000001071e+00,2.064514500000000363e-01
-7.737441300000000854e-01,-9.558402930000001518e+00,2.238053400000000193e-01
-7.916964300000001176e-01,-9.570969540000001885e+00,2.034594000000000125e-01
-8.060582700000000766e-01,-9.559599750000000284e+00,1.932864300000000091e-01
-7.803266400000000713e-01,-9.561394980000001098e+00,2.244037500000000129e-01
-8.042630400000000401e-01,-9.545836320000001152e+00,2.214117000000000168e-01
-4.308552000000000493e-01,-9.569772720000001343e+00,2.363719500000000251e-01
-4.069188000000000249e-01,-9.587725020000000598e+00,2.022625800000000251e-01
-7.815234600000000587e-01,-9.562591800000001641e+00,1.873023300000000169e-01
-8.114439600000000752e-01,-9.556607700000000705e+00,2.202148800000000295e-01
-8.664976800000000479e-01,-9.532671300000000514e+00,1.938848400000000305e-01
-5.367737700000000389e-01,-9.568575900000000800e+00,2.279942100000000305e-01
-7.899012000000000810e-01,-9.560198160000000556e+00,2.315846700000000202e-01
-8.030662200000000528e-01,-9.562591800000001641e+00,2.160260100000000183e-01
-7.946884800000001414e-01,-9.552418830000000582e+00,2.124355500000000285e-01
-7.916964300000001176e-01,-9.541049040000000758e+00,2.375687700000000124e-01
-7.994757600000000908e-01,-9.551820420000000311e+00,2.160260100000000183e-01
-8.898356700000000785e-01,-9.535663350000001870e+00,2.238053400000000193e-01
-7.893027900000000319e-01,-9.568575900000000800e+00,2.190180600000000144e-01
-8.030662200000000528e-01,-9.560198160000000556e+00,2.166244200000000120e-01
-8.778674700000000941e-01,-9.545237910000000880e+00,2.549226600000000231e-01
-7.964837100000000669e-01,-9.555410880000001939e+00,2.208132900000000232e-01
-4.769327700000000614e-01,-9.581142510000001167e+00,2.202148800000000295e-01
-7.970821200000001161e-01,-9.555410880000001939e+00,2.345767200000000163e-01
-5.924259000000000608e-01,-9.575756820000000502e+00,2.100419100000000261e-01
-8.006725800000000781e-01,-9.557804520000001247e+00,2.088450900000000110e-01
-8.144360100000000990e-01,-9.567379080000000258e+00,2.094435000000000324e-01
-7.833186900000000952e-01,-9.565583850000001220e+00,2.076482700000000237e-01
-7.653663900000000631e-01,-9.570969540000001885e+00,2.154276000000000246e-01
-7.791298200000000840e-01,-9.564985440000000949e+00,1.902943800000000130e-01
-5.726783700000001032e-01,-9.578150460000001587e+00,2.309862600000000266e-01
-8.060582700000000766e-01,-9.558402930000001518e+00,2.094435000000000324e-01
-7.743425400000001346e-01,-9.564387030000000678e+00,2.076482700000000237e-01
-8.054598600000001385e-01,-9.556009290000000433e+00,2.226085200000000319e-01
-8.120423700000001244e-01,-9.552418830000000582e+00,2.136323700000000159e-01
-8.066566800000001258e-01,-9.557206110000000976e+00,2.106403200000000198e-01
-8.192232900000000484e-01,-9.560796570000000827e+00,2.136323700000000159e-01
-8.527342500000001380e-01,-9.550025190000001274e+00,2.100419100000000261e-01
-7.779330000000000966e-01,-9.571567950000000380e+00,2.405608200000000363e-01
-7.803266400000000713e-01,-9.561394980000001098e+00,1.873023300000000169e-01
-7.791298200000000840e-01,-9.549426780000001003e+00,2.184196500000000207e-01
