-7.833186900000000952e-01,-9.566182260000001492e+00,2.633004000000000455e-01
-7.827202800000000460e-01,-9.559599750000000284e+00,2.375687700000000124e-01
-8.000741700000001400e-01,-9.570969540000001885e+00,2.076482700000000237e-01
-8.144360100000000990e-01,-9.555410880000001939e+00,2.555210700000000168e-01
-7.875075600000001064e-01,-9.563788620000000407e+00,2.345767200000000163e-01
-7.946884800000001414e-01,-9.564985440000000949e+00,2.579147100000000470e-01
-5.637022200000000316e-01,-9.587725020000000598e+00,2.381671800000000339e-01
-5.960163600000000228e-01,-9.568575900000000800e+00,2.273958000000000368e-01
-7.809250500000001205e-01,-9.563190210000001912e+00,2.471433300000000222e-01
-1.132191720000000235e+00,-9.536261760000000365e+00,2.447496900000000197e-01
-1.011911310000000119e+00,-9.539253810000001721e+00,2.531274300000000421e-01
-8.060582700000000766e-01,-9.544639500000000609e+00,2.459465100000000348e-01
-7.899012000000000810e-01,-9.556009290000000433e+00,2.495369700000000246e-01
-7.839171000000000333e-01,-9.558402930000001518e+00,2.357735400000000314e-01
-8.473485600000001394e-01,-9.560198160000000556e+00,2.567178900000000041e-01
-7.743425400000001346e-01,-9.562591800000001641e+00,2.142307800000000373e-01
-7.916964300000001176e-01,-9.551820420000000311e+00,2.447496900000000197e-01
-7.857123300000000699e-01,-9.567977490000000529e+00,2.279942100000000305e-01
-8.078535000000001132e-01,-9.561394980000001098e+00,2.303878500000000329e-01
-7.701536700000001234e-01,-9.567379080000000258e+00,2.291910300000000178e-01
-7.803266400000000713e-01,-9.553615650000001125e+00,2.321830800000000139e-01
-8.102471400000000878e-01,-9.555410880000001939e+00,2.381671800000000339e-01
-4.781295900000000487e-01,-9.572764770000000922e+00,2.303878500000000329e-01
-7.863107400000001190e-01,-9.549426780000001003e+00,2.537258400000000358e-01
-7.952868900000000796e-01,-9.553615650000001125e+00,2.423560500000000173e-01
-8.102471400000000878e-01,-9.553017240000000854e+00,2.351751300000000378e-01
-8.150344200000000372e-01,-9.556009290000000433e+00,2.261989800000000217e-01
-7.749409500000000728e-01,-9.557804520000001247e+00,2.214117000000000168e-01
